OID_,SiteID,Agnc_ID,SourcNm,Wtrbdy_n,Verified,Comments,DM_Notes,Region,dist_coast_km,NHDPlusID,SourceFC,GridCode,AreaSqKm,VPUID,cat_ID,cat_ID_txt,cat_ID_con,catID,MERGE_SRC,site_max_acc,site_acc_sqKm,Area_km2,AreaSqKm_1,ArbolateSu,PathLength,StartFlag,TerminalPa,USContArea,DSContArea,LINKNO,DOUTEND,DOUTSTART,area_diff,str_slope,str_ord,ds_dist_outlet,str_slope_dg,lat,lon,sp_ls,AWC_CODE,sa_sp_hab,sa_sp_count,ts_id_dm,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90,cat_elev_COUNT,cat_elev_AREA,cat_elev_MIN,cat_elev_MAX,cat_elev_RANGE,cat_elev_MEAN,cat_elev_STD,cat_elev_SUM,cat_elev_VARIETY,cat_elev_MAJORITY,cat_elev_MINORITY,cat_elev_MEDIAN,cat_elev_PCT90,wtd_elev_COUNT,wtd_elev_AREA,wtd_elev_MIN,wtd_elev_MAX,wtd_elev_RANGE,wtd_elev_MEAN,wtd_elev_STD,wtd_elev_SUM,wtd_elev_VARIETY,wtd_elev_MAJORITY,wtd_elev_MINORITY,wtd_elev_MEDIAN,wtd_elev_PCT90,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,non_north_area,north_area,wtd_north_per,non_wetland_area,wetland_area,wtd_wet_per,wtd_lake_area_sqm,wtd_lake_per,wtd_glacier_area_sqm,wtd_glacier_per,wtd_lcld_mn_2001,wtd_lcld_mn_2002,wtd_lcld_mn_2003,wtd_lcld_mn_2004,wtd_lcld_mn_2005,wtd_lcld_mn_2006,wtd_lcld_mn_2007,wtd_lcld_mn_2008,wtd_lcld_mn_2009,wtd_lcld_mn_2010,wtd_lcld_mn_2011,wtd_lcld_mn_2012,wtd_lcld_mn_2013,wtd_lcld_mn_2014,wtd_lcld_mn_2015,wtd_lcld_mn_2016,wtd_lcld_mn_2017,wtd_lcld_mn_2018,wtd_lcld_mn_2019
76,CIK_39, ,CIK,Troublesome Creek,1,looks good,Moved to flowline,Cook_Inlet,130.127360807191536,75000500011984.000000000000000,NHDPlusBurnLineEvent,1584,2.430600030000000,19020502,75000500011984.000000000000000,75000500011984,Cook_Inlet_75000500011984,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,3966138,99.153450000000007,99.804699879500333,2.430600030000000,104.713566929999999,194.786656310000012,0,75000200000047.000000000000000,,,,,,0.651249879500327,0.014097610000000,3,194.786656310000012,0.807680050243757,62.626907600000003,-150.226994020000006,"K_s, CO_s, CH_s, P_s",247-41-10200-2381-3130,1,4,cik_39,24293.000000000000000,2429300.000000000000000,0.000003595108637,33.937622070312500,33.937618475203863,5.627842965195829,4.479757731510621,136717.189153502287809,4.103330135345459,11.429907608032227,24293.000000000000000,2429300.000000000000000,162,438,276,244.365208084633622,76.517631984548373,5936364.000000000000000,277,194,162,203,367,997549.000000000000000,99754900.000000000000000,162,875,713,588.609584090607655,157.166868791794769,587166902.000000000000000,714,714,162,627,770,997549.000000000000000,99754900.000000000000000,0.000003595108637,55.649936676025391,55.649933080916753,9.409503250176492,6.596456988458942,9386440.557710308581591,8.099197387695312,18.379137420654295,74470700.000000000000000,25284200.000000000000000,25.346323000000002,97600100.000000000000000,2154800.000000000000000,2.160094500000000,1895574.759019148768857,1.899284063082981,,,514.738035264483415,503.904040404040529,499.449494949494692,490.308080808080831,503.426767676767781,501.212121212121190,479.729797979798263,507.505050505050690,496.128787878787762,492.547979797979906,499.121212121212125,503.969696969696713,512.169191919191690,490.257575757576205,490.234848484848442,488.348484848484532,477.696969696969745,506.207070707070784,492.452020202020265
77,CIK_4, ,CIK,North Fork Campbell Creek,1,looks good,Moved to flowline,Cook_Inlet,2.532160706224278,75000100000004.000000000000000,NHDPlusBurnLineEvent,248,14.452700009999999,19020401,75000100000004.000000000000000,75000100000004,Cook_Inlet_75000100000004,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,6860071,171.501775000000009,171.531024892000175,14.452700009999999,248.258133119999997,3.703313520000000,0,75000100000218.000000000000000,,,,,,0.029249892000166,0.002996370000000,5,3.703313520000000,0.171678841069956,61.139418950000000,-149.921942660000013,"CO_p, S_p, DV_p, K_s, P_p, CO_r, K_r",247-60-10340,1,1,cik_4,144527.000000000000000,14452700.000000000000000,0.000000004082354,34.438831329345703,34.438831325263351,2.419150215358388,2.242675753215331,349632.523175101785455,2.443544149398804,5.139374637603760,144527.000000000000000,14452700.000000000000000,5,84,79,29.521542687525681,9.292716611872153,4266660.000000000000000,79,24,80,28,39,1715291.000000000000000,171529100.000000000000000,5,1658,1653,551.913027002413287,444.193248574106690,946691448.000000000000000,1652,34,1646,527,1165,1715291.000000000000000,171529100.000000000000000,0.000000004082354,76.821838378906250,76.821838374823898,14.015635961627289,13.314322337741633,24040894.224255636334419,8.676492691040039,34.075588226318359,123219200.000000000000000,48309900.000000000000000,28.164259000000001,168270200.000000000000000,3258900.000000000000000,1.899910800000000,922040.706384516088292,0.537535823018054,,,486.227074235807834,488.510917030567782,449.723435225618459,482.720524017467312,475.081513828238712,485.001455604075772,475.834061135371201,492.930131004366558,478.720524017467085,486.564774381368068,483.235807860261957,490.347889374090187,501.077147016011452,468.109170305676912,454.694323144104885,449.938864628821250,481.123726346433841,477.219796215429540,472.419213973799401
78,CIK_40, ,CIK,Byers Creek,1,looks good,Moved to flowline,Cook_Inlet,138.991151835724139,75000500009975.000000000000000,NHDPlusBurnLineEvent,8935,7.786299950000000,19020502,75000500009975.000000000000000,75000500009975,Cook_Inlet_75000500009975,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,4765413,119.135324999999995,126.106249995250380,7.786299950000000,106.337229059999999,204.310018189999994,0,75000200000047.000000000000000,,,,,,6.970924995250385,0.004053320000000,4,204.310018189999994,0.232236857183898,62.711731120000003,-150.203263850000013,"K_s, CO_s, CH_s, S_p",247-41-10200-2381-3180,1,3,cik_40,77877.000000000000000,7787700.000000000000000,0.000003925440524,38.739707946777344,38.739704021336820,4.082731467728355,4.087445453335394,317950.878512281051371,3.367255687713623,8.717900848388673,77877.000000000000000,7787700.000000000000000,180,439,259,227.145781167739500,39.481016255411220,17689432.000000000000000,260,193,439,213,277,1260419.000000000000000,126041900.000000000000000,180,1356,1176,534.809398303262014,235.141756729132766,674083927.000000000000000,1168,230,1333,505,856,1260419.000000000000000,126041900.000000000000000,0.000003925440524,60.938308715820312,60.938304790379789,11.856962971432397,9.480264891045149,14944741.411489849910140,9.316370964050293,25.977521514892580,78753500.000000000000000,47288400.000000000000000,37.518000000000001,121609800.000000000000000,4432100.000000000000000,3.516370300000000,2318538.233485533855855,1.838559336728242,,,517.099173553718515,503.076923076923379,495.658333333333360,493.090146750524241,506.083507306889658,500.404564315352729,481.655601659751596,508.018595041322328,498.035269709543570,492.866666666666731,499.802935010481974,507.285123966942024,512.956250000000182,494.668049792531008,492.995807127882244,493.752598752598885,481.518750000000125,506.404166666666811,494.563941299790372
79,CIK_41, ,CIK,East Fork Chulitna,1,looks good,Moved to flowline,Cook_Inlet,180.958093356022601,75000500009621.000000000000000,NHDPlusBurnLineEvent,326,3.328525020000000,19020502,75000500009621.000000000000000,75000500009621,Cook_Inlet_75000500009621,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,16115041,402.876025000000027,407.157000050500187,3.328525020000000,622.998223110000026,286.329571830000020,0,75000200000047.000000000000000,,,,,,4.280975050500160,0.008074660000000,6,286.329571830000020,0.462633884580809,63.145062969999998,-149.420942669999988,"S_p, CO_p, K_s",247-41-10200-2381-3260,1,1,cik_41,33281.000000000000000,3328100.000000000000000,0.000012194672308,36.118057250976562,36.118045056304254,6.482280650101128,6.553605227709236,215736.782316015625838,4.045749664306641,17.093059539794922,33281.000000000000000,3328100.000000000000000,521,643,122,569.749586851355843,31.333729778320773,18961836.000000000000000,123,536,643,571,614,4070930.000000000000000,407093000.000000000000000,521,1943,1422,1144.788370961918872,271.148755017656811,4660353323.000000000000000,1422,1184,1918,1152,1495,4070930.000000000000000,407093000.000000000000000,0.000012194672308,74.470054626464844,74.470042431792535,19.373197314146172,12.413151012617565,78866930.142077073454857,17.764966964721680,36.569469451904297,290942600.000000000000000,116150400.000000000000000,28.531662000000001,397704900.000000000000000,9388100.000000000000000,2.306131600000000,818188.473001348902471,0.200951591867478,,,520.867158671586367,512.610701107010527,515.019680196801573,501.505535055350322,521.105781057811782,516.492004920048544,503.587945879458744,518.672201722015870,511.753382533825118,502.101476014760351,508.250307503074964,515.525215252152179,522.193726937269275,514.990774907749028,505.388068880689332,508.984009840098736,502.329028290282622,522.105166051660262,510.889913899139515
80,CIK_42, ,CIK,Alexander Creek,1,looks good,Moved to flowline,Cook_Inlet,15.708479233858107,75000200012999.000000000000000,NHDPlusBurnLineEvent,482,4.833324970000000,19020505,75000200012999.000000000000000,75000200012999,Cook_Inlet_75000200012999,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,34291857,857.296424999999999,860.243749879749998,4.833324970000000,890.991525629999956,19.334209779999998,0,75000200000057.000000000000000,,,,,,2.947324879749999,0.000273880000000,6,19.334209779999998,0.015692167700685,61.440071740000000,-150.596515769999996,"PC_p, CH_p, S_p, P_p, CO_r, K_p",247-41-10200-2015,2,0,cik_42,48346.000000000000000,4834600.000000000000000,0.000000011526712,55.209342956542969,55.209342945016260,2.596460145830958,5.305546054024153,125528.462210343510378,0.680588006973267,6.367617130279541,48346.000000000000000,4834600.000000000000000,7,147,140,14.691742853596987,16.367315906614316,710287.000000000000000,141,12,57,12,17,8602012.000000000000000,860201200.000000000000000,7,1336,1329,207.128361713512504,235.014330687216670,1781720653.000000000000000,1329,60,1332,80,555,8602012.000000000000000,860201200.000000000000000,0.000000011526712,66.482383728027344,66.482383716500635,6.806480557965269,7.675637265975063,58549427.437383942306042,3.815669775009155,17.704460144042969,667142500.000000000000000,193058700.000000000000000,22.443435999999998,654787500.000000000000000,205413700.000000000000000,23.879726000000002,8175550.248374539427459,0.950376012556600,,,502.098653395784879,493.763273687298579,479.750146627566892,487.992657856094070,492.406690140845171,494.278722157092034,478.880680152446871,501.296838407494818,490.816422287389798,491.963929618768418,495.290871734664051,497.436235708004688,507.034047549164313,485.586318261891108,474.990593768371525,476.962125660598588,478.672727272726718,485.359988283539167,485.622758012348697
81,CIK_43, ,CIK,Cache Creek,1,looks good,Moved to flowline,Cook_Inlet,123.334610215291121,75000600030148.000000000000000,NHDPlusBurnLineEvent,24686,3.390149960000000,19020504,75000600030148.000000000000000,75000600030148,Cook_Inlet_75000600030148,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,6769718,169.242950000000008,169.877825001750125,3.390149960000000,297.348601140000028,185.783691409999989,0,75000200000047.000000000000000,,,,,,0.634875001750117,0.012955420000000,4,185.783691409999989,0.742249362580883,62.388676949999997,-151.081384640000010,"CO_s, P_s, K_s, CO_r, K_r",247-41-10200-2053-3150-4120,1,3,cik_43,33924.000000000000000,3392400.000000000000000,0.000005439559118,38.300727844238281,38.300722404679163,6.746417420198009,5.608704089766444,228865.464562797249528,5.276949405670166,14.261057376861572,33924.000000000000000,3392400.000000000000000,231,482,251,311.023346303500603,69.741655160319070,10551156.000000000000000,252,244,482,286,418,1698813.000000000000000,169881300.000000000000000,231,1378,1147,715.405029864969038,213.298927440583640,1215339365.000000000000000,1147,610,1376,658,1039,1698813.000000000000000,169881300.000000000000000,0.000005439559118,52.535774230957031,52.535768791397913,14.251525221478692,10.600877066569867,24210676.316075880080462,11.968268394470215,30.271587371826172,144830800.000000000000000,25050500.000000000000000,14.745884000000000,167312900.000000000000000,2568400.000000000000000,1.511879200000000,60400.071347968761984,0.035555006280158,,,517.490455212922484,504.881057268722202,501.691629955947121,496.274596182085247,504.077826725403725,507.857562408223316,489.616740088105416,519.330396475771067,501.866372980910796,501.779735682819421,503.687224669603381,508.863436123348265,514.052863436123630,493.270190895741621,495.227606461086793,489.214390602056199,492.701908957415526,508.022026431718132,501.436123348017588
82,CIK_44, ,CIK,Theodore Creek,1,looks good,Moved to flowline,Cook_Inlet,5.021718043499284,75005300011378.000000000000000,NHDPlusBurnLineEvent,3823,1.102750000000000,19020601,75005300011378.000000000000000,75005300011378,Cook_Inlet_75005300011378,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,12093106,302.327650000000006,302.201700289277653,1.102750000000000,613.285681049999994,11.116958390000001,0,75005300000968.000000000000000,,,,,,-0.125949710722352,0.001995500000000,6,11.116958390000001,0.114333576258978,61.266236700000000,-150.883876759999993,"CH_p, K_s, P_p, CO_r, K_r",247-30-10080,1,1,cik_44,11021.000000000000000,1102100.000000000000000,0.000000012986551,33.647315979003906,33.647315966017359,4.137098887934852,3.934526057739097,45594.966843930000323,3.367387771606445,9.084949493408203,11021.000000000000000,1102100.000000000000000,3,32,29,18.647400417385001,7.258295930525054,205513.000000000000000,30,26,3,18,27,3021969.000000000000000,302196900.000000000000000,3,948,945,340.980426337927042,179.328179710489593,1030432278.000000000000000,946,246,3,293,598,3021969.000000000000000,302196900.000000000000000,0.000000012986551,66.408721923828125,66.408721910841578,6.439050854893132,6.217711040784181,19458612.072910543531179,4.731114387512207,14.193133544921874,258832200.000000000000000,43364700.000000000000000,14.349816000000001,264568700.000000000000000,37628200.000000000000000,12.451550500000000,1213504.706690463470295,0.401554559596738,,,503.926446280991513,498.216528925619286,477.443801652893114,488.477685950412763,493.249586776859417,498.049586776859826,479.199173553718879,503.058677685950784,489.473553719008805,495.221487603306286,496.673553719008453,503.316528925619764,507.289256198346891,483.734710743801770,481.471900826446074,476.492561983471091,478.074380165288915,487.466942148760097,487.306611570247810
83,CIK_45, ,CIK,Chuitna River,1,looks good,Moved to flowline,Cook_Inlet,3.675176755858679,75005300022831.000000000000000,NHDPlusBurnLineEvent,1727,0.874774970000000,19020601,75005300022831.000000000000000,75005300022831,Cook_Inlet_75005300022831,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,13989188,349.729699999999980,350.518224904666113,0.874774970000000,734.194434809999962,4.789533500000000,0,75005300001012.000000000000000,,,,,,0.788524904666133,0.002638860000000,6,4.789533500000000,0.151195189773172,61.101563759999998,-151.190620959999990,"PC_p, CO_p, S_p, DV_p, P_s, CH_r, P_r, AL_p, CO_r, K_p, CH_s, K_r, S_r",247-20-10010,1,2,cik_45,8750.000000000000000,875000.000000000000000,0.000000297565236,23.062250137329102,23.062249839763865,4.384088778355340,3.589722647234118,38360.776810609226231,3.384610533714294,8.745802879333496,8750.000000000000000,875000.000000000000000,14,46,32,26.503885714285708,7.943539102481515,231909.000000000000000,33,23,46,24,41,3505207.000000000000000,350520700.000000000000000,14,851,837,330.938311774451051,163.774355157995615,1160007287.000000000000000,838,423,851,330,531,3505207.000000000000000,350520700.000000000000000,0.000000297565236,56.273010253906250,56.273009956341014,6.070099922923658,5.875867430056752,21276956.740531466901302,4.045819759368896,14.107336044311523,298256000.000000000000000,52264700.000000000000000,14.910588000000001,326175300.000000000000000,24345400.000000000000000,6.945495600000000,2509919.260933215729892,0.716059560559473,,,515.553813257305819,504.935138987882794,493.611546685673432,495.378474697077877,505.749109052030974,506.200285103349586,488.418389166072870,516.786885245901885,495.846044191019416,503.967213114754429,502.731290092658412,509.610833927299154,512.166785459729567,489.583036350676878,487.869565217391767,485.673556664290288,487.836778332146139,499.150392017106185,499.788310762651122
84,CIK_46, ,CIK,Silver Salmon Creek,1,needs additional review: can't determine if point is in correct catchment,Moved to flowline in correct catchment,Cook_Inlet,0.408789701830391,75005400029139.000000000000000,NHDPlusBurnLineEvent,17728,0.283250010000000,19020602,75005400029139.000000000000000,75005400029139,Cook_Inlet_75005400029139,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,1173297,29.332425000000001,29.473599988569990,0.283250010000000,60.917766520000001,0.000000000000000,0,75005400005190.000000000000000,,,,,,0.141174988569990,0.006234610000000,4,0.000000000000000,0.357212211635390,59.981963389999997,-152.676004089999992,"CO_s, P_s, S_p, DV_p, CH_s",245-20-10190,1,3,cik_46,2838.000000000000000,283800.000000000000000,0.000000127968860,12.782101631164551,12.782101503195690,1.722122808086086,2.110321014106377,4887.384529348311844,0.000000445602367,5.281051778793335,2838.000000000000000,283800.000000000000000,4,17,13,12.879140239605375,2.851352874391465,36551.000000000000000,14,16,4,13,16,294759.000000000000000,29475900.000000000000000,4,1055,1051,332.660271611723033,275.898808267481854,98054609.000000000000000,1051,14,1031,317,726,294759.000000000000000,29475900.000000000000000,0.000000127968860,76.987373352050781,76.987373224081921,19.356806995624392,15.427410660339524,5705593.073223249986768,19.243396759033203,40.256455230712895,25301700.000000000000000,4174200.000000000000000,14.161400000000000,28513000.000000000000000,962900.000000000000000,3.266736500000000,137200.022518817277160,0.465501406587672,,,521.398305084746198,509.915254237288138,480.576271186440522,504.084745762711918,503.144067796610159,502.677966101694949,494.669491525423666,519.533898305084676,489.449152542372588,510.059322033898354,506.830508474576334,512.644067796610329,510.127118644067593,488.042372881356016,471.364406779661124,475.915254237288195,489.194915254237230,502.067796610169523,495.838983050847446
85,CIK_47, ,CIK,Chenik Creek,1,looks good; close to lake,Moved downstream of trib to N,Cook_Inlet,2.005526332138936,75005400013272.000000000000000,NHDPlusBurnLineEvent,7036,0.160774980000000,19020602,75005400013272.000000000000000,75005400013272,Cook_Inlet_75005400013272,,D:\\GIS\\sites_outputs_20230523\\AKSSF_land_met_2023\AKSSF_land_met_2023.gdb\Cook_Inlet_sites_sj,427430,10.685750000000001,10.841549964941761,0.160774980000000,15.019089420000000,2.862239720000000,0,75005400007169.000000000000000,,,,,,0.155799964941760,0.000010000000000,3,2.862239720000000,0.000572957795112,59.209232360000001,-154.188726589999987,"CO_r, S_p, S_r, AC_p",243-30-10200,2,0,cik_47,1594.000000000000000,159400.000000000000000,0.000001100094892,42.490657806396484,42.490656706301593,18.674261273235985,8.305769060266908,29766.772469538158475,18.780282020568848,29.494095993041995,1594.000000000000000,159400.000000000000000,39,221,182,84.766624843161850,36.966304169348781,135118.000000000000000,166,47,123,78,139,108411.000000000000000,10841100.000000000000000,39,919,880,245.866056027524621,202.282903441872890,26654585.000000000000000,881,42,892,178,558,108411.000000000000000,10841100.000000000000000,0.000001100094892,58.238834381103516,58.238833281008624,15.827208259726547,11.153803105781064,1715843.474645214620978,15.092607498168945,31.327842712402344,9513400.000000000000000,1327700.000000000000000,12.246912000000000,10841100.000000000000000,0.000000000000000,0.000000000000000,1190670.289930436061695,10.982472928508356,,,511.628571428571433,503.394736842105260,478.314285714285745,490.500000000000000,492.771428571428487,504.000000000000057,492.315789473684276,508.589743589743534,499.921052631578959,500.666666666666742,492.333333333333371,504.891891891891873,509.054054054053950,480.628571428571433,471.297297297297348,460.277777777777771,482.060606060606119,489.941176470588175,479.666666666666629
