OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,NHDPlusID,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
252,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000400005921,Cook_Inlet_75000400005921,75000400005921.000000000000000,75000400005921,75000400005921.000000000000000,242369.997007545753149,988860849.937750101089478,755573500.000000000000000,233337600.000000000000000,23.5954075,252,16789.000000000000000,1678900.000000000000000,247,389,142,309.107034367743495,33.472473704146125,5189598.000000000000000,143,307,389,308,353,247,2633,1348.020163895388805,443.742699881001670,0.000005973934549,80.098114013671875,25.426620690594302,13.204633680199271,252,16789.000000000000000,1678900.000000000000000,0.000005973934549,57.474426269531250,57.474420295596701,13.633487351327888,11.833895114006474,228892.619141443923581,10.226838111877441,32.109773254394533,974160500.000000000000000,14750600.000000000000000,1.4916002,45726035.215295426547527,4.624112201243879,2038473.993726368760690,0.206143664586852,520.631505602461743,511.320712246016456,508.905551420601569,503.583888177617098,517.818207982488275,516.551305753687643,508.197578315360431,515.380402849142342,501.441050831280393,512.465962309467955,507.979978051184105,520.723900560943662,525.856259773868373,513.424393048597040,501.450582449304079,509.122568449267533,505.903090581166907,519.629970168749537,508.095250953782113
253,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000400001221,Cook_Inlet_75000400001221,75000400001221.000000000000000,75000400001221,75000400001221.000000000000000,451480.021618338359986,2998689024.980499744415283,2148948500.000000000000000,849749300.000000000000000,28.3372765,253,16947.000000000000000,1694700.000000000000000,247,391,144,310.452528471114078,44.077228393492703,5261239.000000000000000,145,260,391,326,362,247,3896,1406.665568867934553,564.580488588057733,0.000005979496109,81.946418762207031,23.545568133807645,14.539909226446133,253,16947.000000000000000,1694700.000000000000000,0.000005979496109,52.699714660644531,52.699708681148422,9.016802531634138,9.525983361950345,152807.752503603725927,5.690804004669189,22.687892913818359,2964794000.000000000000000,33903800.000000000000000,1.1306174,502836356.409284591674805,16.768539592482568,6340582.163527635857463,0.211445138549132,533.661022645162234,520.505689740012713,520.403289937808381,518.277866236545151,522.538607625996178,527.723754862142414,522.547348206613378,523.445347091313351,515.977781819136567,520.767389300478499,520.512633019343298,532.714683400739432,529.387567537134487,520.345259996417099,514.539287365876135,518.145206405456520,515.743870624274450,527.987633285447828,518.682179769710501
254,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000400029059,Cook_Inlet_75000400029059,75000400029059.000000000000000,75000400029059,75000400029059.000000000000000,54480.002102115766320,49821074.965500168502331,44076500.000000000000000,5737300.000000000000000,11.5174913,254,18255.000000000000000,1825500.000000000000000,15,39,24,18.252971788551111,2.172432245533468,333208.000000000000000,25,17,39,18,20,14,1854,422.463829300316718,456.339322204722464,0.000000056048908,73.936164855957031,15.993749953489672,15.060629880125770,254,18255.000000000000000,1825500.000000000000000,0.000000109024661,31.822402954101562,31.822402845076901,1.322140714592379,3.258540383509871,24135.678744883873151,0.000000479426092,3.028081703186035,43995700.000000000000000,5818100.000000000000000,11.6796951,,,1594743.976707641268149,3.200942528462023,474.318896198828554,486.334021269239486,439.306301401772828,476.472443884686584,461.875717753373237,457.481800064510196,476.902868150477843,461.841691504474284,477.342708893998861,481.968849409542031,466.530597717053752,490.494765296173114,495.184666749715348,450.371391303904375,441.459636256145245,432.403526718792762,474.616365295036815,480.148557437137470,462.645110583807423
255,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000400034853,Cook_Inlet_75000400034853,75000400034853.000000000000000,75000400034853,75000400034853.000000000000000,55169.999102453686646,53287725.042499795556068,36657100.000000000000000,16632800.000000000000000,31.2119179,255,7822.000000000000000,782200.000000000000000,241,654,413,385.470212221938141,101.258510417228905,3015148.000000000000000,413,374,627,363,549,241,2184,1265.337591175811667,372.068593490233013,0.000007850999282,75.816329956054688,31.463195151809387,12.130570479168162,255,7822.000000000000000,782200.000000000000000,0.000007850999282,62.186298370361328,62.186290519362046,17.146999941422166,12.868142509398957,134123.833541804197012,14.549275398254395,37.213190841674809,53282700.000000000000000,7200.000000000000000,0.0135110,2651105.861218494363129,4.975077954827489,22179.668330358370440,0.041622471803157,527.830784069770175,515.539640719909130,512.481141829880016,510.664073304698718,516.854289461979192,521.445928778253119,513.331879023977422,521.868014389214750,514.631934006251186,511.201486585639543,510.857916790988497,530.663782442826573,525.515093854556540,515.470668926008216,507.312822880131250,513.778089281458392,506.769087575692595,524.878712476474448,516.330327135163884
256,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000400035016,Cook_Inlet_75000400035016,75000400035016.000000000000000,75000400035016,75000400035016.000000000000000,89409.995103546287282,149860199.925250053405762,102393500.000000000000000,47467400.000000000000000,31.6743069,256,12094.000000000000000,1209400.000000000000000,252,545,293,365.662808003966688,58.011786445073703,4422326.000000000000000,293,389,252,390,422,252,2625,1386.422842115583080,450.920830987960642,0.000006441031928,76.882026672363281,31.964515699382769,13.318309671720318,256,12094.000000000000000,1209400.000000000000000,0.000006441031928,49.719161987304688,49.719155546272759,11.167588541313801,12.543941767523231,135060.815818649105495,5.729829788208008,36.420914459228541,149668700.000000000000000,192200.000000000000000,0.1282523,12297587.660745503380895,8.206039807019819,11434.795456537456630,0.007630308422277,533.281129367298718,522.996778345788243,522.434101890477109,517.656791064247614,525.196045799803187,527.036932915794523,522.033984848620094,526.142033712603507,521.541769734462946,522.687440152843578,515.815438183006336,539.744579807005266,532.964330255586674,522.675999543576268,513.775535846910543,520.668275047063958,515.708199403576032,531.099323439269710,521.203746274047035
257,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700031594,Cook_Inlet_75000700031594,75000700031594.000000000000000,75000700031594,75000700031594.000000000000000,129889.991003855553572,368379275.040000081062317,278460800.000000000000000,89893600.000000000000000,24.4041061,257,110705.000000000000000,11070500.000000000000000,880,1389,509,1037.405726931913932,142.173130661059616,114846001.000000000000000,507,896,1328,973,1258,880,2234,1447.457136659673779,263.548306323559757,0.000021714187824,70.548889160156250,18.093251107461207,12.960565291591317,257,110705.000000000000000,11070500.000000000000000,0.000021714187824,42.471599578857422,42.471577864669598,8.304319623445354,8.181522778919154,919329.703913517878391,5.532439231872559,22.345007324218749,364027600.000000000000000,4326800.000000000000000,1.1746297,,,1774794.878879207186401,0.481784671161670,517.920129636026900,509.619957030508829,516.150035400680849,498.603809809251914,509.199516009576996,515.192609888740776,506.978439513681906,521.728976496553969,507.804687007931932,508.605302665038778,512.954670556406768,520.447177772269356,519.963694746165743,509.137293595515814,502.686747599594071,506.936975097891150,510.295369079346472,518.428444726056796,511.660264951355543
258,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700038756,Cook_Inlet_75000700038756,75000700038756.000000000000000,75000700038756,75000700038756.000000000000000,1475750.037039547925815,16338001200.315999984741211,12687908600.000000000000000,3649970000.000000000000000,22.3405380,258,4111.000000000000000,411100.000000000000000,106,109,3,106.918754560934090,0.713845425494134,439543.000000000000000,4,107,109,107,108,106,4003,1067.767682415037143,361.014467516888431,0.000002182001708,83.907417297363281,10.878860105494763,11.070355236440022,258,4111.000000000000000,411100.000000000000000,0.000002182001708,8.053890228271484,8.053888046269776,0.610980195855378,1.293016592687240,2511.739585161459672,0.000002656505558,2.853342056274414,15691395900.000000000000000,646482700.000000000000000,3.9569561,676744180.175915718078613,4.142147940121504,387564474.019384741783142,2.372165782506423,514.892593482604639,505.624571175198469,505.600032250725292,499.063332720140579,505.183523066203065,510.063546815866516,501.439670302624563,507.851692158449453,502.827065776465304,497.797355805143013,506.600989066148770,511.729913943243787,519.942398833996776,503.270997886310965,499.480074883718487,499.101579622769236,497.456002172920250,511.558364231918233,503.781862162197910
259,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700036533,Cook_Inlet_75000700036533,75000700036533.000000000000000,75000700036533,75000700036533.000000000000000,151070.004005537135527,385907674.883249938488007,255341500.000000000000000,130557000.000000000000000,33.8319550,259,33791.000000000000000,3379100.000000000000000,417,758,341,589.858660590097998,79.228390032062734,19931914.000000000000000,342,581,757,600,680,417,2119,1056.066959057887061,292.878208891599854,0.000009875830983,72.372734069824219,12.377081982907397,10.997466415709820,259,33791.000000000000000,3379100.000000000000000,0.000009875830983,72.372734069824219,72.372724193993236,13.852935917393543,13.722838446311037,468104.557584645226598,8.553763389587402,37.220928192138672,377199800.000000000000000,8698700.000000000000000,2.2541420,,,7265737.816010996699333,1.882765824289224,506.874192969241051,501.501143416285629,496.167219528605131,486.966789769183322,494.691731029986158,501.051522873092665,487.062634011296552,503.573742445681546,494.547639144023265,492.136761617046716,501.164679040681960,502.219378193591865,512.217420786873618,487.765309746206071,490.362993249351575,488.988890060211361,489.992518721669910,503.440065417226094,492.462773884117553
260,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700036401,Cook_Inlet_75000700036401,75000700036401.000000000000000,75000700036401,75000700036401.000000000000000,103650.002103930222802,166577849.945750504732132,123906900.000000000000000,42651300.000000000000000,25.6074448,260,34942.000000000000000,3494200.000000000000000,506,1260,754,676.356619540953602,124.259303634110523,23633253.000000000000000,717,550,1085,644,859,506,1844,1138.629931759584224,263.499770615561829,0.000012371118828,71.545318603515625,22.226954717451971,11.379300267306300,260,34942.000000000000000,3494200.000000000000000,0.000012371118828,48.557453155517578,48.557440784398750,16.802933455986889,8.618975428097777,587128.100819093873724,15.668961048126221,29.044824600219727,165972800.000000000000000,585400.000000000000000,0.3514687,,,156286.361730137636187,0.093821814713682,521.815182320657414,512.535037602465877,518.964294162650276,502.052354072029516,518.887801381136569,513.504531148875003,503.795946401915160,517.778712185900872,512.268653239538821,499.706527808293004,507.762664942341701,513.490038917334005,520.523752057838919,513.920021950284763,502.369816076305710,510.562476059422124,499.404928127226356,521.130406068277352,509.647805992130088
261,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700033509,Cook_Inlet_75000700033509,75000700033509.000000000000000,75000700033509,75000700033509.000000000000000,1468190.034339968580753,16319947675.274499893188477,12671303200.000000000000000,3648499600.000000000000000,22.3562717,261,9160.000000000000000,916000.000000000000000,112,124,12,118.910807860261855,3.066478322717089,1089223.000000000000000,13,123,112,120,123,112,4003,1068.809333149554050,359.853679840947507,0.000002328867595,83.907417297363281,10.888110193596514,11.071827392255591,261,9160.000000000000000,916000.000000000000000,0.000002328867595,17.038696289062500,17.038693960194905,1.933054399809355,2.336651590157564,17706.778302253689617,1.484974265098572,4.830724620819092,15674154700.000000000000000,645648100.000000000000000,3.9562249,676744180.175915360450745,4.146730085423099,387553480.040624260902405,2.374722564998087,514.904115018821585,505.631474497943543,505.624855713499812,499.079032036531771,505.192456026301329,510.078643113508122,501.460299788433929,507.865068624548314,502.835524497019321,497.808446983252509,506.612524713691755,511.748365550578512,519.953514900773030,503.285066213467076,499.498775360235584,499.121393738513746,497.471887450887778,511.583930184594010,503.799527791390403
262,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700031070,Cook_Inlet_75000700031070,75000700031070.000000000000000,75000700031070,75000700031070.000000000000000,66179.991101945342962,60683524.929500222206116,47985600.000000000000000,12725800.000000000000000,20.9611378,262,31427.000000000000000,3142700.000000000000000,326,938,612,616.140197918986473,130.956337609173744,19363438.000000000000000,613,646,326,616,786,326,1341,905.600664784540754,142.096978680445972,0.000010946445400,71.418869018554688,10.918774779139349,8.803642907929266,262,31427.000000000000000,3142700.000000000000000,0.000010946445400,69.505485534667969,69.505474588222569,18.575760735191757,11.389514910963207,583780.432624871376902,16.226139068603516,35.265371704101561,60684400.000000000000000,27000.000000000000000,0.0444727,,,379324.463641235139221,0.625086403734654,510.878864595443417,503.471318401488986,501.606279874948143,488.564763784065860,506.019207265852629,502.969213360263097,487.938370717853672,510.080227107264932,500.580652068639552,491.867459818087298,503.919140392086945,511.544663769899387,516.627751954323230,498.431278145453120,493.834505545911611,499.034533876668547,484.766712676694340,517.147804201515100,497.621776140886766
263,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700036133,Cook_Inlet_75000700036133,75000700036133.000000000000000,75000700036133,75000700036133.000000000000000,185339.998706914513605,430697299.951500058174133,304435400.000000000000000,126239900.000000000000000,29.3120823,263,317434.000000000000000,31743400.000000000000000,812,1285,473,981.094857513690272,133.426639643060753,311432865.000000000000000,474,853,812,926,1184,812,2353,1375.325608410838640,298.161858671474249,0.000019945166059,72.298683166503906,13.112448466496382,11.641974942066062,263,317434.000000000000000,31743400.000000000000000,0.000019945166059,29.442544937133789,29.442524991967730,4.250643159395905,3.203194727981620,1349298.660659679677337,3.434396505355835,8.125133514404297,419430900.000000000000000,11244400.000000000000000,2.6108766,7688848.507862376980484,1.785209359038982,4594833.438432962633669,1.066835905159001,519.614713451185821,507.173535143520212,513.606814925292724,501.320589780742182,505.222871615803172,513.761113767147208,509.938930558588254,518.192324937145372,503.467948359243223,508.808411116217030,511.515693377347645,519.793079612413635,519.931017868910317,507.713935533329163,501.728695376774283,506.642264601656450,506.392756445518387,514.853385369443572,510.645870334328094
264,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700036713,Cook_Inlet_75000700036713,75000700036713.000000000000000,75000700036713,75000700036713.000000000000000,1136520.023541386704892,12315167525.442499160766602,9615311300.000000000000000,2699843200.000000000000000,21.9229336,264,10842.000000000000000,1084200.000000000000000,473,679,206,563.735011990407429,71.213645430258993,6112015.000000000000000,207,474,679,574,667,473,4003,1120.638127073455053,352.528096629590948,0.000011201195775,83.907417297363281,10.117630426227045,10.934691259626248,264,10842.000000000000000,1084200.000000000000000,0.000011292171621,57.992973327636719,57.992962035465098,12.113510871158994,13.035415816298356,131334.684865105809877,6.629240036010742,33.892689132690428,11746489400.000000000000000,568665100.000000000000000,4.6176043,676744180.175915598869324,5.495208885935146,347424706.545630097389221,2.821112305844550,515.701862917832500,505.990232191140706,506.468445175993963,501.266668025135687,505.224735932797614,511.652119890124936,505.143851588183907,508.247279757108174,503.508917827161611,499.485764618879671,507.755995843241180,513.271549641724619,521.419296237572098,504.737517385757599,500.962145554496317,499.892494147882417,500.227229469818553,511.998962072102074,505.718183509567893
265,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Cook_Inlet_Watersheds\Cook_Inlet_wtd_75000700049611,Cook_Inlet_75000700049611,75000700049611.000000000000000,75000700049611,75000700049611.000000000000000,1185190.033839907031506,14751210600.217498779296875,11494982900.000000000000000,3256238100.000000000000000,22.0743637,265,52119.000000000000000,5211900.000000000000000,325,792,467,602.081141234483653,123.045933570109696,31379867.000000000000000,468,331,792,626,742,325,4003,1101.376476116806316,344.586446126314911,0.000007974341315,83.907417297363281,10.461370898584017,10.918071886776179,265,52119.000000000000000,5211900.000000000000000,0.000007974341315,74.832984924316406,74.832976949975091,14.970335512983553,10.301200249483051,780238.916601189761423,13.012157440185547,29.132277297973637,14136317500.000000000000000,614903500.000000000000000,4.1684923,676744180.175915598869324,4.587719601575869,375149658.979293346405029,2.543178788144764,514.930697214495922,505.584089223906233,505.823086207052540,499.626731221355158,504.723461266195955,510.622117660725337,502.923157192632345,507.704702283496147,502.862682180447166,498.404517959006341,507.088098421927327,512.112071524869293,520.460476092370300,503.661896870778889,500.054771091097336,499.353037155289996,498.608602568957679,511.522612728335559,504.514669819252333
